birth_year,games,games_starts,minutes,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,goals
1996,2,1,111,0,0,0,0,0,0,0,0,0,0,1.4,1.4,1.4,1.16,1.16,1.16,1.16,1.16,1.2,0,4,0,80,80,3.24,0,0,0.29,-1.4,-1.4,22,26,84.6,353,14,12,13,92.3,8,9,88.9,1,1,100,0,1,0,0,0,0,23,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,40,1,1,21,19,8,40,40,40,40,40,40,20,20,20,1,1,1,1,28,28,6,3,0,1,0,2,0,0,0,4,0,2,0,0
1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,75,53,4,1,1,100,2,2,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,0,4,4,4,4,4,4,3,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,8,8,720,0,2,2,1,0,0.5,0,0.5,0.25,0.25,4.7,3.1,3.1,0.59,0.59,0.59,0.39,0.39,8,2,5,1,33.3,33.3,0.62,0.13,0.4,0.21,-0.7,-1.1,220,305,72.1,3435,1058,133,161,82.6,57,85,67.1,24,38,63.2,0,12,10,11,1,30,262,42,12,1,1,1,43,23,9,4,3,3,3,3,3,3,3,7,7,1,1,1,4,28,3.5,14,12,12,1,0,2,0.25,2,0,0,0,0,0,9,5,4,3,2,2,2,2,2,2,2,2,2,2,2,6,0,0,6,3,5,0,386,10,47,141,202,38,384,384,384,384,384,384,224,224,224,23,12,11,11,266,266,19,11,0,10,8,0,0,0,0,33,11,23,32.4,4
2002,4,3,237,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.3,0.13,0.13,0.13,0.13,0.13,2.6,0,2,0,66.7,66.7,0.76,0,0,0.11,-0.3,-0.3,45,62,72.6,677,99,25,32,78.1,15,16,93.8,3,8,37.5,0,2,4,1,0,8,54,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,7,2.67,6,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,85,0,6,49,34,7,85,85,85,85,85,85,47,47,47,8,5,2,2,57,57,5,6,0,3,4,0,0,0,0,9,0,5,0,0
2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,5,4,379,1,0,0,3,1,0,0.24,0.24,0,0.24,0.8,0.8,0.8,0.19,0.19,0.19,0.19,0.19,4.2,0,5,0,55.6,55.6,1.19,0,0,0.09,-0.8,-0.8,72,124,58.1,852,182,52,82,63.4,13,20,65,2,3,66.7,1,3,9,2,1,7,119,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,9,8,1.9,6,0,0,1,1,1,0.24,1,0,0,0,0,0,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,1,8,2,7,0,169,8,19,86,65,17,169,169,169,169,169,169,72,72,72,2,3,1,1,131,131,5,6,1,6,8,3,0,0,0,10,26,29,47.3,0
1994,8,8,657,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,0.9,0.9,0.9,0.12,0.12,0.12,0.12,0.12,7.3,0,2,0,33.3,33.3,0.27,0.17,0.5,0.15,0.1,0.1,173,222,77.9,3257,1250,80,96,83.3,63,78,80.8,29,41,70.7,1,11,26,17,4,42,211,10,4,4,4,4,14,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,5,23,3.15,20,3,3,0,0,3,0.41,3,0,0,0,0,0,9,3,2,6,1,1,1,1,1,1,1,1,1,1,1,4,0,0,4,4,2,0,283,6,36,151,99,10,283,283,283,283,283,283,176,176,176,8,12,0,0,202,202,12,4,0,13,13,0,0,0,0,30,0,3,0,1
1996,5,5,416,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.05,0.05,0.05,0.05,0.05,4.6,0,0,0,0,0,0,0,0,0.1,-0.2,-0.2,137,186,73.7,2769,1280,38,48,79.2,82,109,75.2,17,28,60.7,0,3,10,3,0,10,168,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,2,2,0.43,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,5,27,0,244,43,142,92,11,5,244,244,244,244,244,244,102,102,102,1,0,0,0,107,107,3,0,0,3,2,0,0,0,0,25,20,3,87,0
1999,5,4,366,1,0,0,0,0,0,0.25,0.25,0,0.25,0.6,0.6,0.6,0.14,0.14,0.14,0.14,0.14,4.1,0,2,0,18.2,18.2,0.49,0,0,0.05,-0.6,-0.6,112,155,72.3,1604,435,77,81,95.1,26,38,68.4,7,20,35,1,9,2,6,3,9,137,16,6,2,2,0,25,5,5,0,0,0,0,0,0,0,0,3,3,2,2,2,10,22,5.41,15,5,5,0,1,1,0.25,0,1,1,0,0,0,6,2,1,1,4,4,4,4,4,4,4,4,4,4,4,12,2,2,10,3,3,0,210,2,28,80,105,12,210,210,210,210,210,210,130,130,130,16,8,4,4,138,138,8,11,0,3,6,1,0,0,0,23,2,2,50,0
1996,5,2,187,0,0,0,0,0,0.96,0,0.96,0.96,0.96,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,2.1,0,3,0,100,100,1.44,0.67,0.67,0.14,1.6,1.6,48,59,81.4,821,193,24,28,85.7,18,20,90,6,7,85.7,0,1,11,0,0,5,57,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,2,0,79,4,20,47,12,4,79,79,79,79,79,79,35,35,35,3,0,0,0,46,46,2,3,0,4,1,0,0,0,0,12,2,7,22.2,2
1989,2,2,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,56,72,77.8,929,425,23,24,95.8,29,35,82.9,4,13,30.8,0,1,4,0,0,6,68,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,1.19,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,0,86,14,51,32,3,2,86,86,86,86,86,86,46,46,46,1,0,0,0,48,48,0,4,0,1,0,0,0,0,0,10,2,3,40,0
2003,2,1,117,0,0,0,1,0,0.77,0,0.77,0.77,0.77,0,0,0,0.02,0.02,0.02,0.02,0.02,1.3,0,1,0,100,100,0.77,1,1,0.03,1,1,28,31,90.3,393,143,19,19,100,7,8,87.5,2,4,50,0,2,6,1,0,6,31,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.62,5,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,43,2,5,23,17,3,43,43,43,43,43,43,25,25,25,2,0,0,0,25,25,4,1,0,2,3,1,0,0,0,8,1,2,33.3,1
2002,3,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,1.7,0,0,0,0,0,0,0,0,0.02,0,0,58,77,75.3,1383,584,16,19,84.2,30,32,93.8,12,24,50,0,0,10,1,0,5,74,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7,5,0,99,7,45,48,7,2,99,99,99,99,99,99,43,43,43,1,0,0,0,47,47,3,0,0,1,0,0,0,0,0,9,3,3,50,0
1997,2,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,20,25,80,474,149,4,7,57.1,13,13,100,3,4,75,0,1,4,0,0,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,2,1,30,5,9,16,5,0,30,30,30,30,30,30,19,19,19,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,2,0,1,0,0
1986,5,3,229,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,133,157,84.7,2072,688,76,84,90.5,48,51,94.1,6,13,46.2,0,1,12,3,0,17,136,19,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,17,17,2,2,2,3,4,1.57,3,1,1,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,185,11,38,87,61,1,185,185,185,185,185,185,111,111,111,2,2,0,0,116,116,2,1,0,6,3,0,0,0,0,12,2,6,25,0
1993,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0.3,0,0,0,0,0,0,0,0,0.01,0,0,5,5,100,119,86,0,0,0,2,2,100,2,2,100,0,1,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,3,5,2,1,1,8,8,8,8,8,8,4,4,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,2,1,0,100,0
1999,8,8,720,1,0,0,1,0,0,0.12,0.12,0,0.12,0.1,0.1,0.1,0.01,0.01,0.01,0.01,0.01,8,0,0,0,0,0,0,0,0,0.06,-0.1,-0.1,295,389,75.8,4641,1859,158,179,88.3,111,146,76,19,42,45.2,1,5,16,8,4,20,309,79,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,73,73,1,1,1,11,11,1.37,9,1,1,0,0,1,0.12,1,0,0,0,0,0,14,8,10,2,2,2,2,2,2,2,2,2,2,2,2,10,4,4,6,5,27,0,461,32,178,161,131,8,461,461,461,461,461,461,216,216,216,7,5,1,1,243,243,10,6,0,5,3,0,0,0,0,61,3,5,37.5,0
1997,8,7,665,3,0,0,3,0,0.41,0.41,0.81,0.41,0.81,1.9,1.9,1.9,0.26,0.26,0.26,0.26,0.26,7.4,0,5,0,35.7,35.7,0.68,0.21,0.6,0.14,1.1,1.1,186,236,78.8,2281,509,134,151,88.7,38,54,70.4,4,12,33.3,3,16,6,8,3,18,232,3,0,2,2,0,16,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,7,29,3.92,24,0,0,1,1,6,0.81,4,0,0,0,0,0,5,2,0,3,2,2,2,2,2,2,2,2,2,2,2,4,0,0,4,4,3,0,323,7,31,103,193,54,323,323,323,323,323,323,244,244,244,47,27,18,18,246,246,13,6,0,8,12,4,0,0,0,32,2,2,50,3
1994,1,0,33,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.44,0.44,0.44,0.44,0.44,0.4,0,1,0,50,50,2.73,0,0,0.08,-0.2,-0.2,4,8,50,78,24,1,3,33.3,2,4,50,1,1,100,0,0,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.45,1,0,0,0,0,1,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,6,6,4,12,12,12,12,12,12,5,5,5,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,1,2,1,66.7,0
2000,5,0,76,0,0,0,0,0,1.18,0,1.18,1.18,1.18,0,0,0,0.06,0.06,0.06,0.06,0.06,0.8,0,1,0,100,100,1.18,1,1,0.05,1,1,25,32,78.1,472,56,11,12,91.7,10,10,100,4,6,66.7,0,1,0,1,0,4,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,4.74,3,0,0,0,1,0,0,0,0,0,0,0,0,5,5,1,3,1,1,1,1,1,1,1,1,1,1,1,3,0,0,3,1,1,0,53,4,16,23,18,4,53,53,53,53,53,53,32,32,32,4,2,1,1,31,31,4,1,0,1,3,0,0,0,0,12,0,3,0,1
1997,4,1,168,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,1.9,0,0,0,0,0,0,0,0,0.05,-0.1,-0.1,78,99,78.8,1229,425,41,46,89.1,32,38,84.2,3,11,27.3,0,2,7,1,0,9,87,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,11,1,1,1,1,3,1.61,2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,6,0,119,8,40,41,40,3,119,119,119,119,119,119,64,64,64,4,8,0,0,66,66,3,0,0,5,0,1,0,0,0,7,2,1,66.7,0
1992,4,0,82,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.53,0.53,0.53,0.53,0.53,0.9,0,1,0,25,25,1.1,0,0,0.12,-0.5,-0.5,18,29,62.1,159,52,15,21,71.4,2,4,50,0,0,0,0,1,1,1,0,3,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,13,21,10,35,35,35,35,35,35,16,16,16,1,0,0,0,30,30,1,1,0,2,1,0,0,0,0,2,4,2,66.7,0
1995,8,8,690,1,2,2,1,0,0.39,0.13,0.52,0.13,0.26,3.3,1.7,1.7,0.43,0.43,0.43,0.22,0.22,7.7,2,4,0,19,19,0.52,0.05,0.25,0.08,-0.3,-0.7,121,200,60.5,1756,356,68,104,65.4,40,63,63.5,8,10,80,1,6,10,7,0,24,193,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,6,32,4.17,24,0,0,4,1,4,0.52,2,0,0,1,1,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,5,0,11,0,283,12,15,110,161,43,281,281,281,281,281,281,129,129,129,8,6,7,7,205,205,14,13,0,10,4,4,0,0,0,24,43,50,46.2,3
1999,4,4,289,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.06,0.06,0.06,0.06,0.06,3.2,0,0,0,0,0,0,0,0,0.07,-0.2,-0.2,98,119,82.4,1350,430,57,64,89.1,23,30,76.7,8,12,66.7,0,4,10,3,0,11,108,11,1,1,1,1,10,8,3,4,0,0,0,0,0,0,0,1,1,0,0,0,2,14,4.36,8,2,2,0,0,0,0,0,0,0,0,0,0,8,5,0,3,5,5,5,5,5,5,5,5,5,5,5,3,1,1,2,2,0,0,155,2,13,66,78,11,155,155,155,155,155,155,78,78,78,5,4,1,1,100,100,5,5,0,5,4,0,0,0,0,16,2,5,28.6,0
2001,7,3,244,0,0,0,1,0,0.37,0,0.37,0.37,0.37,0.7,0.7,0.7,0.24,0.24,0.24,0.24,0.24,2.7,0,1,0,25,25,0.37,0.25,1,0.16,0.3,0.3,58,95,61.1,808,228,40,55,72.7,7,15,46.7,6,12,50,0,5,5,3,1,6,80,12,1,2,2,1,18,9,2,3,0,0,0,0,0,0,0,2,2,3,3,3,4,6,2.21,5,0,0,0,1,0,0,0,0,0,0,0,0,7,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,130,3,12,41,79,19,130,130,130,130,130,130,96,96,96,15,11,12,12,96,96,13,2,0,2,3,0,0,0,0,7,0,2,0,1
2001,3,0,28,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.59,0.59,0.59,0.59,0.59,0.3,0,0,0,0,0,0,0,0,0.18,-0.2,-0.2,6,9,66.7,79,28,5,7,71.4,1,2,50,0,0,0,0,1,0,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,1,2,5,8,3,15,15,15,15,15,15,10,10,10,0,0,0,0,11,11,0,5,0,0,0,0,0,0,0,3,1,2,33.3,0
2002,2,2,180,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.24,0.24,0.24,0.24,0.24,2,0,2,0,66.7,66.7,1,0,0,0.18,-0.5,-0.5,87,106,82.1,1718,676,30,35,85.7,47,53,88.7,9,16,56.3,0,2,8,2,0,7,104,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,2.5,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,14,0,128,18,67,59,3,3,128,128,128,128,128,128,77,77,77,2,1,1,1,85,85,0,1,0,0,0,0,0,0,0,13,2,6,25,0
1995,3,0,15,1,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,7,8,87.5,144,82,1,1,100,6,7,85.7,0,0,0,1,2,3,0,0,3,7,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,0,0,0,0,2,12,1,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,15,0,4,8,5,1,15,15,15,15,15,15,8,8,8,1,0,0,0,6,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0
1999,4,4,360,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.05,0.05,0.05,0.05,0.05,4,0,1,0,33.3,33.3,0.25,0,0,0.07,-0.2,-0.2,161,214,75.2,2287,901,102,116,87.9,45,61,73.8,9,18,50,0,3,4,3,1,8,166,48,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,9,7,1.75,7,0,0,0,0,0,0,0,0,0,0,0,0,18,12,11,6,1,1,1,1,1,1,1,1,1,1,1,8,1,1,7,3,13,0,270,12,83,106,82,6,270,270,270,270,270,270,109,109,109,2,3,0,0,124,124,6,2,0,5,0,0,0,0,0,22,4,6,40,0
1994,8,8,720,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.02,0.02,0.02,0.02,0.02,8,0,0,0,0,0,0,0,0,0.04,-0.2,-0.2,237,284,83.5,3790,1177,123,136,90.4,84,95,88.4,18,29,62.1,0,7,24,2,1,27,271,13,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,11,1.37,11,0,0,0,0,0,0,0,0,0,0,0,0,36,21,22,12,2,2,2,2,2,2,2,2,2,2,2,14,3,3,11,7,5,1,372,19,88,214,75,3,372,372,372,372,372,372,161,161,161,0,7,0,0,162,162,7,3,0,17,6,0,0,0,0,67,3,5,37.5,0
1999,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0.4,0,0,0,0,0,0,0,0,0.02,0,0,17,21,81,254,69,9,9,100,4,5,80,2,4,50,0,2,0,1,1,0,18,3,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.86,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,28,1,6,4,18,4,28,28,28,28,28,28,20,20,20,2,1,1,1,18,18,2,1,0,1,0,0,0,0,0,2,0,0,0,0
1989,8,8,720,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,179,277,64.6,4989,3624,27,28,96.4,96,99,97,55,148,37.2,0,0,5,0,0,0,186,90,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,1,306,258,303,3,0,0,306,306,306,306,306,306,168,168,168,0,0,0,0,118,118,0,0,0,1,0,0,0,0,0,4,2,0,100,0
2000,8,8,720,5,0,0,2,0,0.12,0.62,0.75,0.12,0.75,1.9,1.9,1.9,0.24,0.24,0.24,0.24,0.24,8,0,5,0,41.7,41.7,0.62,0.08,0.2,0.16,-0.9,-0.9,214,294,72.8,3302,932,134,150,89.3,49,74,66.2,23,47,48.9,5,20,7,14,7,21,256,36,13,1,1,2,57,15,8,6,1,1,1,1,1,1,1,8,8,2,2,2,6,31,3.87,14,9,9,1,2,6,0.75,3,1,1,0,0,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,0,374,2,35,153,198,34,374,374,374,374,374,374,239,239,239,42,27,19,19,263,263,25,9,0,9,9,1,0,0,0,45,1,5,16.7,1
1996,4,2,180,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,98,76.5,1374,585,36,39,92.3,28,38,73.7,11,20,55,0,0,9,1,0,6,86,12,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,106,5,41,43,23,0,106,106,106,106,106,106,63,63,63,1,2,0,0,67,67,0,0,1,3,0,0,0,0,0,12,4,1,80,0
1999,8,7,568,0,0,0,1,0,0.32,0,0.32,0.32,0.32,1.8,1.8,1.8,0.29,0.29,0.29,0.29,0.29,6.3,0,3,0,16.7,16.7,0.48,0.11,0.67,0.1,0.2,0.2,86,103,83.5,1230,125,48,57,84.2,33,36,91.7,2,2,100,0,5,5,3,0,9,92,11,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,20,3.17,12,0,0,4,2,3,0.48,1,0,0,0,2,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,5,3,1,0,175,1,4,70,102,38,175,175,175,175,175,175,112,112,112,11,6,5,5,125,125,15,7,0,8,11,5,2,0,0,12,10,5,66.7,2
1991,7,6,521,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02,5.8,0,2,0,40,40,0.35,0,0,0.02,-0.1,-0.1,250,341,73.3,5017,2027,92,105,87.6,100,122,82,50,98,51,0,7,22,2,0,22,305,35,18,1,1,3,21,17,1,12,2,2,2,2,2,2,2,0,0,1,1,1,4,15,2.59,6,8,8,1,0,0,0,0,0,0,0,0,0,17,13,10,5,2,2,2,2,2,2,2,2,2,2,2,7,3,3,4,4,12,0,391,23,123,211,58,1,391,391,391,391,391,391,165,165,165,0,2,0,0,229,229,4,3,0,2,1,0,0,0,0,41,8,7,53.3,0
1998,2,2,179,0,0,0,2,1,0,0,0,0,0,0.1,0.1,0.1,0.04,0.04,0.04,0.04,0.04,2,0,0,0,0,0,0,0,0,0.08,-0.1,-0.1,87,106,82.1,1077,279,59,68,86.8,23,26,88.5,2,6,33.3,0,3,6,1,0,8,97,8,4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,2,7,3.52,5,2,2,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,131,4,30,66,40,6,131,131,131,131,131,131,93,93,93,7,6,3,3,95,95,3,4,1,1,7,3,0,0,0,10,2,1,66.7,0
1998,4,2,182,1,0,0,0,0,0,0.49,0.49,0,0.49,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,112,124,90.3,1582,193,69,72,95.8,32,37,86.5,5,6,83.3,1,1,9,3,0,6,119,5,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2.47,3,0,0,0,2,1,0.49,1,0,0,0,0,0,4,2,0,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,4,0,146,7,16,75,56,4,146,146,146,146,146,146,101,101,101,4,6,0,0,123,123,7,2,0,2,4,0,0,0,0,10,1,0,100,0
